exp_id,page_id,time,fixation
1062,1807,6,"[[867.55, 381.0, 577, 48633, 49210], [879.2631578947369, 381.0, 550, 49236, 49786], [1029.625, 381.0, 200, 49928, 50128], [1101.6521739130435, 381.0, 676, 50157, 50833], [1267.75, 381.0, 207, 51115, 51322], [1335.85, 381.0, 615, 51349, 51964], [1459.9285714285713, 381.0, 368, 52044, 52412], [1446.4, 381.0, 301, 52447, 52748], [549.4545454545455, 433.0, 274, 54420, 54694], [583.6666666666666, 433.0, 240, 54722, 54962], [672.875, 433.0, 214, 55380, 55594], [842.7777777777778, 433.0, 221, 56216, 56437], [802.75, 433.0, 400, 56462, 56862]]"
1062,1807,7,"[[865.0, 433.0, 299, 56945, 57244], [968.5263157894736, 433.0, 526, 57444, 57970], [991.4444444444445, 433.0, 235, 57994, 58229], [912.5, 433.0, 202, 58261, 58463], [1299.0, 433.0, 317, 59177, 59494], [1349.0, 433.0, 275, 59930, 60205], [394.92857142857144, 485.0, 376, 60963, 61339], [473.0833333333333, 485.0, 350, 61364, 61714], [676.0, 485.0, 217, 62294, 62511], [706.3846153846154, 485.0, 774, 62537, 63311], [744.8888888888889, 485.0, 230, 63347, 63577], [794.5, 485.0, 220, 63607, 63827], [921.4666666666667, 485.0, 433, 63894, 64327], [538.8888888888889, 485.0, 220, 64764, 64984]]"
1062,1807,8,"[[831.125, 485.0, 228, 65185, 65413], [853.1818181818181, 485.0, 299, 65447, 65746], [973.0, 485.0, 214, 65897, 66111], [1079.7142857142858, 485.0, 205, 66221, 66426], [1241.3636363636363, 485.0, 302, 66577, 66879], [1247.25, 485.0, 219, 66911, 67130], [1372.6, 485.0, 258, 67312, 67570], [1499.2222222222222, 485.0, 209, 67651, 67860], [1513.7777777777778, 485.0, 255, 67888, 68143], [1505.0, 485.0, 208, 68174, 68382], [1684.6875, 485.0, 419, 68648, 69067], [372.75, 537.0, 232, 69495, 69727], [568.4, 537.0, 246, 69876, 70122], [488.44444444444446, 537.0, 215, 70498, 70713], [422.9230769230769, 537.0, 323, 70740, 71063], [606.4285714285714, 537.0, 389, 71229, 71618], [526.75, 537.0, 211, 71647, 71858]]"
1062,1807,9,"[[877.0, 537.0, 218, 73176, 73394], [944.6666666666666, 537.0, 268, 73461, 73729], [1025.625, 537.0, 457, 73795, 74252], [1031.375, 537.0, 207, 74276, 74483], [1004.5555555555555, 537.0, 239, 74510, 74749], [1094.75, 537.0, 321, 74776, 75097], [1280.8, 537.0, 253, 75562, 75815], [1238.111111111111, 537.0, 209, 75945, 76154], [1328.4545454545455, 537.0, 300, 76209, 76509], [1495.7272727272727, 537.0, 306, 76743, 77049], [1451.4, 537.0, 269, 77079, 77348], [1532.5555555555557, 537.0, 215, 77375, 77590], [1605.0, 537.0, 284, 77713, 77997], [1751.6666666666667, 537.0, 240, 78307, 78547], [1739.7777777777778, 537.0, 221, 78576, 78797], [431.0, 589.0, 421, 79326, 79747], [474.90909090909093, 589.0, 286, 80042, 80328], [703.0, 589.0, 201, 80842, 81043]]"
1062,1807,10,"[[791.0, 589.0, 296, 81080, 81376], [800.0, 589.0, 441, 81404, 81845], [789.5, 589.0, 218, 81877, 82095], [892.875, 589.0, 214, 82129, 82343], [872.5454545454545, 589.0, 292, 82475, 82767], [1051.1666666666667, 589.0, 336, 83526, 83862], [1143.2222222222222, 589.0, 214, 83962, 84176], [1248.3076923076924, 589.0, 364, 84651, 85015], [1192.6666666666667, 589.0, 217, 85042, 85259], [1297.375, 589.0, 205, 85395, 85600], [1338.25, 589.0, 428, 85631, 86059], [1501.7692307692307, 589.0, 390, 86269, 86659], [1485.4444444444443, 589.0, 233, 86684, 86917], [1548.7222222222222, 589.0, 511, 87029, 87540], [1498.7777777777778, 589.0, 208, 87567, 87775], [1590.6, 589.0, 246, 87829, 88075], [1607.2, 589.0, 265, 88111, 88376], [1568.125, 589.0, 223, 88411, 88634], [1649.25, 589.0, 211, 88731, 88942], [1699.4444444444443, 589.0, 224, 88979, 89203]]"
1062,1807,11,"[[583.7, 641.0, 280, 90230, 90510], [482.625, 641.0, 221, 90611, 90832], [778.375, 641.0, 215, 91060, 91275], [749.625, 641.0, 201, 91314, 91515], [911.8888888888889, 641.0, 244, 91718, 91962], [771.875, 641.0, 212, 92066, 92278], [890.6666666666666, 641.0, 215, 92510, 92725], [1041.0, 641.0, 201, 92992, 93193], [1108.2, 641.0, 268, 93225, 93493], [1089.0666666666666, 641.0, 417, 93528, 93945], [1178.1666666666667, 641.0, 335, 93975, 94310], [1361.6, 641.0, 408, 94761, 95169], [1415.2727272727273, 641.0, 312, 95198, 95510], [1499.7857142857142, 641.0, 390, 95608, 95998], [1549.7777777777778, 641.0, 266, 96028, 96294], [1648.625, 641.0, 409, 96394, 96803]]"
1062,1807,12,"[[460.6666666666667, 693.0, 219, 98093, 98312], [330.53846153846155, 693.0, 332, 98365, 98697], [412.2857142857143, 693.0, 252, 99308, 99560], [684.3888888888889, 693.0, 561, 99708, 100269], [919.125, 693.0, 213, 100631, 100844], [831.4117647058823, 693.0, 486, 100875, 101361], [840.7692307692307, 693.0, 366, 101395, 101761], [1046.125, 693.0, 212, 101869, 102081], [966.3, 693.0, 294, 102142, 102436], [1238.5714285714287, 693.0, 378, 102715, 103093], [1245.625, 693.0, 205, 103127, 103332], [1439.5, 693.0, 257, 103745, 104002], [1531.3846153846155, 693.0, 409, 104082, 104491], [1587.75, 693.0, 219, 104708, 104927]]"
1062,1807,13,"[[1633.4666666666667, 693.0, 418, 104959, 105377], [1737.4666666666667, 693.0, 389, 106224, 106613], [365.07142857142856, 745.0, 341, 108174, 108515], [455.5, 745.0, 214, 108602, 108816], [689.3, 745.0, 253, 109124, 109377], [789.3846153846154, 745.0, 330, 109464, 109794], [617.3, 745.0, 232, 109919, 110151], [930.4285714285714, 745.0, 376, 110825, 111201], [1034.0666666666666, 745.0, 379, 111313, 111692], [1156.0833333333333, 745.0, 326, 111826, 112152], [1123.5555555555557, 745.0, 248, 112178, 112426]]"
1062,1807,14,"[[1444.0666666666666, 745.0, 380, 113427, 113807], [1359.357142857143, 745.0, 345, 113833, 114178], [1234.7777777777778, 745.0, 219, 114292, 114511], [1275.1333333333334, 745.0, 405, 114540, 114945], [1358.0, 745.0, 333, 115057, 115390], [1421.888888888889, 745.0, 212, 115415, 115627], [1476.2941176470588, 745.0, 456, 116401, 116857], [1441.4444444444443, 745.0, 222, 116996, 117218], [1446.111111111111, 745.0, 211, 117510, 117721], [1624.3846153846155, 745.0, 349, 117908, 118257], [1585.111111111111, 745.0, 259, 118284, 118543], [465.1111111111111, 797.0, 207, 119823, 120030], [402.2, 797.0, 252, 120063, 120315], [571.1818181818181, 797.0, 286, 120646, 120932]]"
1062,1807,15,"[[806.125, 797.0, 203, 121790, 121993], [881.6666666666666, 797.0, 229, 122164, 122393], [1021.875, 797.0, 210, 122482, 122692], [1223.6, 797.0, 249, 123263, 123512], [1173.8, 797.0, 262, 123540, 123802], [1411.142857142857, 797.0, 201, 124059, 124260], [1458.0, 797.0, 447, 124293, 124740], [1483.375, 797.0, 205, 124777, 124982], [1591.625, 797.0, 208, 125210, 125418], [1660.125, 797.0, 206, 125534, 125740], [1714.0, 797.0, 309, 125776, 126085], [361.75, 849.0, 233, 126607, 126840], [383.5, 849.0, 313, 126863, 127176], [476.40909090909093, 849.0, 634, 127293, 127927], [597.5714285714286, 849.0, 200, 128043, 128243], [846.875, 849.0, 210, 128507, 128717], [866.7692307692307, 849.0, 379, 128745, 129124]]"
1062,1808,16,"[[600.5, 121.0, 205, 138517, 138722], [546.4166666666666, 121.0, 694, 138747, 139441], [727.875, 121.0, 216, 139773, 139989], [797.875, 121.0, 222, 140139, 140361], [741.4545454545455, 121.0, 305, 140589, 140894], [1001.0, 121.0, 451, 141098, 141549], [1067.5, 121.0, 203, 141609, 141812], [1108.875, 121.0, 204, 141836, 142040], [1296.7, 121.0, 270, 142643, 142913], [1347.375, 121.0, 213, 142943, 143156], [1572.5555555555557, 121.0, 226, 143682, 143908], [1616.625, 121.0, 233, 143942, 144175]]"
1071,1819,0,"[[780.2631578947369, 121.0, 522, 7068, 7590], [812.3, 121.0, 253, 7961, 8214]]"
1071,1819,1,"[[1111.2, 121.0, 244, 9406, 9650], [1009.625, 121.0, 206, 9792, 9998], [547.2, 121.0, 235, 10350, 10585], [488.1, 121.0, 272, 10908, 11180], [624.5833333333334, 121.0, 288, 11282, 11570], [660.1818181818181, 121.0, 291, 12293, 12584], [746.5, 121.0, 213, 12760, 12973], [597.7272727272727, 121.0, 308, 13145, 13453], [744.0, 121.0, 249, 13598, 13847], [706.8888888888889, 121.0, 215, 13883, 14098], [756.7, 121.0, 253, 14555, 14808], [850.75, 121.0, 296, 14833, 15129], [913.4, 121.0, 407, 15157, 15564], [913.4545454545455, 121.0, 287, 15591, 15878], [1092.5, 121.0, 206, 16071, 16277], [1240.7272727272727, 121.0, 294, 16434, 16728], [1027.8333333333333, 121.0, 330, 17040, 17370]]"
1071,1819,2,"[[1027.8333333333333, 121.0, 330, 17040, 17370], [1350.4666666666667, 121.0, 423, 17561, 17984], [1555.0714285714287, 121.0, 374, 18131, 18505], [1577.3333333333333, 121.0, 209, 19390, 19599], [1529.076923076923, 121.0, 302, 19622, 19924], [1636.4444444444443, 121.0, 213, 20373, 20586], [470.90909090909093, 173.0, 291, 22138, 22429], [566.8333333333334, 173.0, 303, 22457, 22760], [604.4444444444445, 173.0, 223, 22793, 23016], [723.375, 173.0, 201, 23694, 23895], [915.8888888888889, 173.0, 236, 24162, 24398], [785.8666666666667, 173.0, 385, 24508, 24893]]"
1071,1819,3,"[[974.2727272727273, 173.0, 250, 25476, 25726], [921.9, 173.0, 271, 25750, 26021], [1002.2307692307693, 173.0, 356, 26050, 26406], [1106.5, 173.0, 281, 26990, 27271], [1051.6666666666667, 173.0, 232, 27297, 27529], [1235.375, 173.0, 210, 27722, 27932], [1296.6666666666667, 173.0, 231, 27975, 28206], [1366.25, 173.0, 208, 28531, 28739], [1389.125, 173.0, 207, 28847, 29054], [1416.5, 173.0, 208, 29098, 29306], [1446.0, 173.0, 221, 29333, 29554], [1501.875, 173.0, 217, 29580, 29797], [1602.0, 173.0, 526, 29854, 30380], [1311.3333333333333, 173.0, 223, 30593, 30816], [353.6, 225.0, 244, 31623, 31867]]"
1071,1819,4,"[[656.0333333333333, 225.0, 842, 32799, 33641], [816.375, 225.0, 200, 34161, 34361], [1069.1333333333334, 225.0, 393, 34832, 35225], [1026.7272727272727, 225.0, 273, 35253, 35526], [1127.125, 225.0, 204, 35584, 35788], [1181.111111111111, 225.0, 479, 35831, 36310], [1406.4375, 225.0, 410, 36977, 37387], [1340.625, 225.0, 215, 37413, 37628], [1193.7272727272727, 225.0, 275, 37734, 38009], [1456.5833333333333, 225.0, 306, 38177, 38483], [1515.625, 225.0, 223, 38512, 38735], [1592.0, 225.0, 213, 39240, 39453], [1421.05, 225.0, 544, 40054, 40598], [1488.8125, 225.0, 437, 40629, 41066], [1557.1818181818182, 225.0, 273, 41093, 41366]]"
1071,1819,5,"[[1608.1818181818182, 225.0, 274, 41397, 41671], [567.2222222222222, 277.0, 214, 42155, 42369], [627.7647058823529, 277.0, 430, 42407, 42837], [586.6153846153846, 277.0, 310, 42860, 43170], [846.2222222222222, 277.0, 214, 43427, 43641], [906.125, 277.0, 209, 43668, 43877], [1059.5555555555557, 277.0, 211, 43954, 44165], [1381.5, 277.0, 204, 45212, 45416], [1326.5555555555557, 277.0, 214, 45442, 45656], [1539.888888888889, 277.0, 224, 45737, 45961], [1572.25, 277.0, 520, 45988, 46508], [680.3333333333334, 277.0, 200, 46884, 47084], [554.9166666666666, 277.0, 306, 47719, 48025], [547.9, 277.0, 238, 48084, 48322], [677.0, 277.0, 420, 48403, 48823], [780.4, 277.0, 262, 48903, 49165], [832.1111111111111, 277.0, 224, 49193, 49417]]"
1071,1819,6,"[[832.1111111111111, 277.0, 224, 49193, 49417], [879.0, 277.0, 572, 49776, 50348], [1053.0, 277.0, 475, 50556, 51031], [1128.857142857143, 277.0, 375, 51057, 51432], [1174.9166666666667, 277.0, 305, 51459, 51764], [1159.6666666666667, 277.0, 202, 51787, 51989], [1381.7777777777778, 277.0, 215, 52228, 52443], [1520.3636363636363, 277.0, 300, 52714, 53014], [1525.8666666666666, 277.0, 387, 53041, 53428], [1469.3333333333333, 277.0, 326, 53453, 53779], [1713.1, 277.0, 260, 53993, 54253], [1410.0666666666666, 277.0, 369, 54789, 55158], [563.0, 329.0, 243, 55790, 56033], [601.3793103448276, 329.0, 748, 56060, 56808]]"
1071,1819,7,"[[760.1538461538462, 329.0, 336, 57594, 57930], [1031.111111111111, 329.0, 237, 58144, 58381], [976.0, 329.0, 262, 58409, 58671], [1067.2222222222222, 329.0, 223, 58700, 58923], [640.1818181818181, 381.0, 271, 64439, 64710], [472.72727272727275, 381.0, 602, 64850, 65452]]"
1071,1819,8,"[[472.72727272727275, 381.0, 602, 64850, 65452], [526.1052631578947, 381.0, 529, 65479, 66008], [782.6428571428571, 381.0, 359, 66799, 67158], [788.125, 381.0, 203, 67187, 67390], [990.25, 381.0, 307, 67870, 68177], [1107.0, 381.0, 440, 68319, 68759], [1176.2777777777778, 381.0, 465, 68790, 69255], [1270.3684210526317, 381.0, 487, 69439, 69926], [1310.6785714285713, 381.0, 792, 70396, 71188], [1372.1290322580646, 381.0, 864, 71214, 72078], [1457.857142857143, 381.0, 564, 72105, 72669]]"
1071,1819,9,"[[775.125, 433.0, 203, 74110, 74313], [631.625, 433.0, 211, 74390, 74601], [524.1, 433.0, 254, 74639, 74893], [400.0, 433.0, 289, 75023, 75312], [473.42105263157896, 433.0, 1020, 75351, 76371], [560.6666666666666, 433.0, 220, 76398, 76618], [582.875, 433.0, 401, 76648, 77049], [649.7142857142857, 433.0, 362, 77076, 77438], [832.9090909090909, 433.0, 291, 78410, 78701], [988.8888888888889, 433.0, 217, 78841, 79058], [1038.4285714285713, 433.0, 373, 79083, 79456], [978.1333333333333, 433.0, 399, 79481, 79880], [1142.157894736842, 433.0, 496, 80384, 80880], [1245.5333333333333, 433.0, 396, 80946, 81342]]"
1071,1819,10,"[[1315.4, 433.0, 266, 81369, 81635], [1544.625, 433.0, 211, 82013, 82224], [1671.9, 433.0, 259, 82863, 83122], [1550.9, 433.0, 261, 83204, 83465], [1069.7, 433.0, 248, 84107, 84355], [1258.3, 433.0, 268, 84809, 85077], [1316.3529411764705, 433.0, 457, 85109, 85566], [1367.888888888889, 433.0, 221, 85593, 85814], [1439.3181818181818, 433.0, 581, 85840, 86421], [1583.0, 433.0, 214, 86792, 87006], [398.35714285714283, 485.0, 392, 87563, 87955], [372.3333333333333, 485.0, 317, 87981, 88298], [674.3333333333334, 485.0, 217, 88496, 88713], [508.3333333333333, 485.0, 240, 88821, 89061], [397.90909090909093, 485.0, 313, 89145, 89458]]"
1071,1819,11,"[[604.3333333333334, 485.0, 606, 90134, 90740], [767.125, 485.0, 201, 90874, 91075], [1051.8333333333333, 485.0, 319, 91271, 91590], [1177.5, 485.0, 200, 91816, 92016], [1443.875, 485.0, 201, 92401, 92602], [1520.9, 485.0, 265, 92630, 92895], [591.7777777777778, 537.0, 224, 94422, 94646], [686.8461538461538, 537.0, 382, 94731, 95113], [746.7777777777778, 537.0, 217, 95153, 95370], [801.2727272727273, 537.0, 266, 95396, 95662], [1053.6, 537.0, 257, 96320, 96577], [1091.2222222222222, 537.0, 216, 96604, 96820], [996.6, 537.0, 229, 96845, 97074], [1081.1818181818182, 537.0, 261, 97099, 97360]]"
1071,1819,12,"[[1151.1875, 537.0, 433, 97390, 97823], [1352.0625, 537.0, 439, 98039, 98478], [1412.5, 537.0, 265, 98504, 98769], [1410.6, 537.0, 404, 98800, 99204], [638.5, 589.0, 260, 100384, 100644], [631.5, 589.0, 311, 100672, 100983], [558.0, 589.0, 209, 101009, 101218], [679.375, 589.0, 208, 101244, 101452], [690.3157894736842, 589.0, 534, 101490, 102024], [780.6521739130435, 589.0, 626, 102052, 102678], [1061.3333333333333, 589.0, 205, 103015, 103220], [1085.1, 589.0, 279, 103245, 103524], [1200.923076923077, 589.0, 326, 103588, 103914], [1120.1666666666667, 589.0, 506, 103942, 104448]]"
1071,1819,13,"[[1291.40625, 589.0, 911, 105021, 105932], [1350.2820512820513, 589.0, 1093, 105972, 107065], [1271.75, 589.0, 308, 107097, 107405], [1493.0, 589.0, 466, 107594, 108060], [1541.84, 589.0, 641, 108084, 108725], [1627.4444444444443, 589.0, 240, 108788, 109028], [724.7272727272727, 641.0, 281, 109519, 109800], [403.875, 641.0, 205, 110138, 110343], [476.8, 641.0, 255, 110532, 110787], [434.39130434782606, 641.0, 608, 110813, 111421], [468.7857142857143, 641.0, 356, 111447, 111803], [398.5, 641.0, 324, 111842, 112166], [466.0, 641.0, 217, 112363, 112580], [693.2222222222222, 641.0, 214, 112821, 113035], [702.0, 641.0, 243, 113162, 113405]]"
1071,1819,14,"[[624.24, 641.0, 634, 113694, 114328], [618.1111111111111, 641.0, 233, 114359, 114592], [682.7391304347826, 641.0, 629, 114620, 115249], [715.9444444444445, 641.0, 524, 115278, 115802], [864.0, 641.0, 201, 116308, 116509], [919.0, 641.0, 220, 116535, 116755], [622.7777777777778, 641.0, 226, 117193, 117419], [917.75, 641.0, 207, 117843, 118050], [475.3333333333333, 641.0, 424, 118975, 119399], [564.0, 641.0, 250, 119483, 119733], [552.9285714285714, 641.0, 389, 119844, 120233], [660.8888888888889, 641.0, 255, 120287, 120542], [753.25, 641.0, 207, 120692, 120899], [530.1428571428571, 641.0, 362, 121010, 121372]]"
1071,1819,15,"[[775.0909090909091, 641.0, 276, 121634, 121910], [722.25, 641.0, 303, 121938, 122241], [928.4736842105264, 641.0, 474, 122447, 122921], [991.4444444444445, 641.0, 208, 122950, 123158], [1054.5714285714287, 641.0, 581, 123187, 123768], [1170.125, 641.0, 211, 123830, 124041], [1224.6153846153845, 641.0, 337, 124067, 124404], [1311.857142857143, 641.0, 401, 124431, 124832], [1557.7777777777778, 641.0, 245, 125278, 125523], [1526.25, 641.0, 220, 125551, 125771], [1489.3333333333333, 641.0, 237, 125798, 126035], [1580.75, 641.0, 204, 126073, 126277], [1647.6153846153845, 641.0, 349, 126304, 126653], [1718.3636363636363, 641.0, 306, 126681, 126987], [664.5454545454545, 693.0, 266, 127465, 127731], [458.38461538461536, 693.0, 342, 127994, 128336], [646.0, 693.0, 209, 128522, 128731]]"
1071,1819,16,"[[1037.0714285714287, 693.0, 356, 129259, 129615], [1093.357142857143, 693.0, 398, 129644, 130042], [1080.75, 693.0, 435, 130068, 130503], [1286.875, 693.0, 201, 130792, 130993], [1450.5, 693.0, 201, 131167, 131368], [1505.7, 693.0, 264, 131398, 131662], [1667.7, 693.0, 272, 131847, 132119], [372.52941176470586, 745.0, 442, 132580, 133022], [545.875, 745.0, 202, 133164, 133366], [580.5, 745.0, 252, 133392, 133644], [443.6923076923077, 745.0, 321, 133787, 134108], [575.2727272727273, 745.0, 280, 134192, 134472], [522.6, 745.0, 242, 134497, 134739], [652.2105263157895, 745.0, 450, 134822, 135272], [706.5384615384615, 745.0, 296, 135305, 135601], [749.25, 745.0, 204, 135627, 135831], [811.0, 745.0, 223, 135860, 136083], [775.5333333333333, 745.0, 391, 136110, 136501], [1129.2142857142858, 745.0, 371, 137165, 137536]]"
1071,1819,17,"[[1101.8333333333333, 745.0, 292, 137561, 137853], [1205.2666666666667, 745.0, 388, 137878, 138266], [1078.25, 745.0, 216, 138397, 138613], [1072.125, 745.0, 209, 138644, 138853], [1133.875, 745.0, 207, 138878, 139085], [1440.75, 745.0, 217, 139269, 139486], [1492.095238095238, 745.0, 582, 139515, 140097], [703.44, 797.0, 626, 140385, 141011], [659.4117647058823, 797.0, 462, 141039, 141501], [912.4705882352941, 797.0, 455, 141698, 142153], [972.1428571428571, 797.0, 207, 142212, 142419], [1129.4444444444443, 797.0, 220, 142507, 142727], [1148.4615384615386, 797.0, 344, 142754, 143098], [895.7777777777778, 797.0, 232, 144244, 144476], [994.9, 797.0, 534, 144503, 145037], [919.421052631579, 797.0, 482, 145065, 145547]]"
1071,1820,18,"[[641.4615384615385, 121.0, 345, 150084, 150429], [594.7777777777778, 121.0, 222, 150618, 150840], [422.25, 121.0, 209, 152120, 152329], [360.8125, 121.0, 408, 152356, 152764], [513.0, 121.0, 411, 153061, 153472], [423.19565217391306, 121.0, 1259, 154008, 155267], [516.0, 121.0, 207, 155331, 155538], [528.6333333333333, 121.0, 757, 155561, 156318]]"
1071,1820,19,"[[816.9, 121.0, 258, 156959, 157217], [658.9090909090909, 121.0, 274, 157336, 157610], [603.75, 121.0, 205, 157637, 157842], [600.4444444444445, 121.0, 216, 157870, 158086], [852.56, 121.0, 664, 158321, 158985], [905.8181818181819, 121.0, 276, 159013, 159289], [880.7647058823529, 121.0, 448, 159314, 159762], [1041.8695652173913, 121.0, 602, 160037, 160639], [1104.3333333333333, 121.0, 408, 160669, 161077], [1309.4166666666667, 121.0, 295, 161378, 161673], [1181.0, 121.0, 690, 161808, 162498], [1421.8461538461538, 121.0, 285, 162758, 163043], [1368.2857142857142, 121.0, 348, 163067, 163415], [1301.25, 121.0, 323, 163884, 164207], [1391.25, 121.0, 369, 164233, 164602]]"
1071,1820,20,"[[1343.6818181818182, 121.0, 577, 164762, 165339], [1385.7777777777778, 121.0, 221, 165367, 165588], [1181.75, 121.0, 205, 165725, 165930], [1231.2727272727273, 121.0, 303, 166426, 166729], [1174.125, 121.0, 209, 166753, 166962], [1374.2666666666667, 121.0, 343, 167105, 167448], [1318.578947368421, 121.0, 481, 167472, 167953], [1194.25, 121.0, 204, 168009, 168213], [1388.0, 121.0, 230, 168320, 168550], [1417.888888888889, 121.0, 214, 168577, 168791], [1250.1818181818182, 121.0, 280, 168898, 169178], [1392.0833333333333, 121.0, 319, 169298, 169617], [1539.3846153846155, 121.0, 337, 170183, 170520], [1484.7777777777778, 121.0, 223, 170549, 170772], [1615.0, 121.0, 271, 170926, 171197], [1626.3809523809523, 121.0, 594, 171227, 171821]]"
1071,1820,21,"[[524.875, 173.0, 400, 172919, 173319], [502.3, 173.0, 245, 173345, 173590], [437.14285714285717, 173.0, 373, 174790, 175163], [565.5555555555555, 173.0, 225, 175269, 175494], [577.9333333333333, 173.0, 406, 175517, 175923], [506.3, 173.0, 512, 175963, 176475], [632.9047619047619, 173.0, 528, 176544, 177072], [697.7, 173.0, 216, 177095, 177311], [837.7857142857143, 173.0, 356, 177406, 177762], [905.9090909090909, 173.0, 288, 177814, 178102], [844.3333333333334, 173.0, 244, 178130, 178374], [1085.875, 173.0, 214, 178597, 178811], [1063.0, 173.0, 306, 178850, 179156], [994.8, 173.0, 808, 179181, 179989], [1065.65, 173.0, 513, 180013, 180526], [1151.4444444444443, 173.0, 218, 180583, 180801]]"
